ARVORE;DAP;HT;hi;di_cc;e_casca
181;10,82253613;17,9;8;8,116902098;3
181;10,82253613;17,9;10;7,002817496;2
181;10,82253613;17,9;12;5,729577951;2
181;10,82253613;17,9;14;4,456338407;2
181;10,82253613;17,9;16;3,183098862;2
182;10,98169107;19;0,1;13,05070533;5
182;10,98169107;19;0,5;11,4591559;5
182;10,98169107;19;1;11,14084602;4
182;10,98169107;19;1,5;10,82253613;4
182;10,98169107;19;2;10,66338119;4
182;10,98169107;19;4;9,867606472;3
182;10,98169107;19;6;9,230986699;3
182;10,98169107;19;8;8,594366927;3
182;10,98169107;19;10;7,321127382;2
182;10,98169107;19;12;6,366197724;2
182;10,98169107;19;14;5,092958179;2
182;10,98169107;19;16;4,13802852;2
182;10,98169107;19;18;1,909859317;1
183;11,14084602;19,8;0,1;13,36901522;6
183;11,14084602;19,8;0,5;12,5732405;5
183;11,14084602;19,8;1;11,61831085;4
183;11,14084602;19,8;1,5;11,14084602;4
183;11,14084602;19,8;2;10,82253613;4
183;11,14084602;19,8;4;10,18591636;3
183;11,14084602;19,8;6;9,867606472;3
183;11,14084602;19,8;8;8,594366927;3
183;11,14084602;19,8;10;7,639437268;3
183;11,14084602;19,8;12;6,68450761;2
183;11,14084602;19,8;14;5,729577951;2
183;11,14084602;19,8;16;4,774648293;2
183;11,14084602;19,8;18;3,342253805;2
184;11,30000096;20,3;0,1;14,96056465;6
184;11,30000096;20,3;0,5;11,77746579;5
184;11,30000096;20,3;1;11,4591559;4
184;11,30000096;20,3;1,5;11,14084602;3
184;11,30000096;20,3;2;11,14084602;3
184;11,30000096;20,3;4;10,18591636;3
184;11,30000096;20,3;6;9,549296586;3
184;11,30000096;20,3;8;8,75352187;2
184;11,30000096;20,3;10;8,116902098;2
184;11,30000096;20,3;12;7,002817496;2
184;11,30000096;20,3;14;6,047887837;2
184;11,30000096;20,3;16;4,933803236;2
184;11,30000096;20,3;18;3,501408748;2
184;11,30000096;20,3;20;0,636619772;1
185;11,4591559;19,5;0,1;14,00563499;6
185;11,4591559;19,5;0,5;12,41408556;5
185;11,4591559;19,5;1;12,41408556;5
185;11,4591559;19,5;1,5;11,4591559;4
185;11,4591559;19,5;2;11,14084602;4
185;11,4591559;19,5;4;10,3450713;4
185;11,4591559;19,5;6;9,708451529;3
185;11,4591559;19,5;8;8,594366927;3
185;11,4591559;19,5;10;7,957747155;2
185;11,4591559;19,5;12;7,161972439;2
185;11,4591559;19,5;14;5,729577951;2
185;11,4591559;19,5;16;4,456338407;2
185;11,4591559;19,5;18;3,183098862;2
186;11,93662073;21,1;0,1;14,96056465;6
186;11,93662073;21,1;0,5;13,05070533;5
186;11,93662073;21,1;1;12,09577567;5
186;11,93662073;21,1;1,5;11,77746579;4
186;11,93662073;21,1;2;11,4591559;4
186;11,93662073;21,1;4;10,82253613;3
186;11,93662073;21,1;6;10,18591636;3
186;11,93662073;21,1;8;9,549296586;4
186;11,93662073;21,1;10;8,75352187;3
186;11,93662073;21,1;12;7,957747155;3
186;11,93662073;21,1;14;7,002817496;2
186;11,93662073;21,1;16;5,729577951;2
186;11,93662073;21,1;18;4,297183463;2
186;11,93662073;21,1;20;2,228169203;1
187;12,09577567;21;0,1;14,64225476;7
187;12,09577567;21;0,5;13,05070533;5
187;12,09577567;21;1;12,09577567;5
187;12,09577567;21;1,5;12,09577567;4
187;12,09577567;21;2;11,77746579;4
187;12,09577567;21;4;11,77746579;4
187;12,09577567;21;6;10,82253613;3
187;12,09577567;21;8;9,549296586;2
187;12,09577567;21;10;8,912676813;2
187;12,09577567;21;12;7,639437268;3
187;12,09577567;21;14;6,68450761;2
187;12,09577567;21;16;5,729577951;2
187;12,09577567;21;18;4,297183463;2
187;12,09577567;21;20;2,228169203;1
188;13,20986028;21,3;0,1;15,43802948;7
188;13,20986028;21,3;0,5;14,64225476;6
188;13,20986028;21,3;1;13,52817016;5
188;13,20986028;21,3;1,5;12,73239545;5
188;13,20986028;21,3;2;12,41408556;5
188;13,20986028;21,3;4;11,77746579;4
188;13,20986028;21,3;6;11,14084602;3
188;13,20986028;21,3;8;10,18591636;3
188;13,20986028;21,3;10;9,549296586;3
188;13,20986028;21,3;12;8,594366927;3
188;13,20986028;21,3;14;7,321127382;3
188;13,20986028;21,3;16;6,366197724;2
188;13,20986028;21,3;18;4,774648293;2
188;13,20986028;21,3;20;2,387324146;1
189;13,36901522;21,2;0,1;16,2338042;7
189;13,36901522;21,2;0,5;14,00563499;5
189;13,36901522;21,2;1;13,36901522;5
189;13,36901522;21,2;1,5;13,36901522;4
189;13,36901522;21,2;2;13,36901522;4
189;13,36901522;21,2;4;12,09577567;4
189;13,36901522;21,2;6;11,61831085;3
189;13,36901522;21,2;8;10,50422624;3
189;13,36901522;21,2;10;9,708451529;3
189;13,36901522;21,2;12;8,912676813;3
189;13,36901522;21,2;14;7,639437268;3
189;13,36901522;21,2;16;6,68450761;3
189;13,36901522;21,2;18;5,092958179;2
189;13,36901522;21,2;20;2,546479089;1
190;13,36901522;21,3;0,1;16,71126902;8
190;13,36901522;21,3;0,5;14,32394488;7
190;13,36901522;21,3;1;13,52817016;5
190;13,36901522;21,3;1,5;13,36901522;4
190;13,36901522;21,3;2;13,20986028;4
190;13,36901522;21,3;4;11,4591559;3
190;13,36901522;21,3;6;11,4591559;3
190;13,36901522;21,3;8;10,50422624;3
190;13,36901522;21,3;10;9,549296586;3
190;13,36901522;21,3;12;8,594366927;3
190;13,36901522;21,3;14;7,321127382;3
190;13,36901522;21,3;16;6,047887837;3
190;13,36901522;21,3;18;4,774648293;2
190;13,36901522;21,3;20;2,546479089;1
191;13,68732511;21,8;0,1;16,39295914;9
191;13,68732511;21,8;0,5;14,64225476;6
191;13,68732511;21,8;1;13,68732511;5
191;13,68732511;21,8;1,5;13,36901522;4
191;13,68732511;21,8;2;13,05070533;5
191;13,68732511;21,8;4;12,41408556;4
191;13,68732511;21,8;6;11,4591559;4
191;13,68732511;21,8;8;10,82253613;3
191;13,68732511;21,8;10;9,867606472;3
191;13,68732511;21,8;12;9,071831756;3
191;13,68732511;21,8;14;7,798592212;3
191;13,68732511;21,8;16;6,68450761;3
191;13,68732511;21,8;18;5,092958179;3
191;13,68732511;21,8;20;3,342253805;2
192;13,84648005;21,66;0,1;17,3478888;6
192;13,84648005;21,66;0,5;15,27887454;4
192;13,84648005;21,66;1;14,96056465;4
192;13,84648005;21,66;1,5;14,00563499;4
192;13,84648005;21,66;2;13,36901522;4
192;13,84648005;21,66;4;13,20986028;3
192;13,84648005;21,66;6;12,41408556;3
192;13,84648005;21,66;8;10,82253613;3
192;13,84648005;21,66;10;10,3450713;2
192;13,84648005;21,66;12;9,230986699;2
192;13,84648005;21,66;14;7,639437268;2
192;13,84648005;21,66;16;7,002817496;2
192;13,84648005;21,66;18;5,092958179;2
192;13,84648005;21,66;20;3,183098862;2
193;14,00563499;21,9;0,1;17,18873385;8
193;14,00563499;21,9;0,5;15,27887454;6
193;14,00563499;21,9;1;14,32394488;6
193;14,00563499;21,9;1,5;13,68732511;5
193;14,00563499;21,9;2;13,68732511;4
193;14,00563499;21,9;4;12,73239545;3
193;14,00563499;21,9;6;12,09577567;3
193;14,00563499;21,9;8;10,98169107;3
193;14,00563499;21,9;10;10,3450713;3
193;14,00563499;21,9;12;9,230986699;3
193;14,00563499;21,9;14;8,594366927;4
193;14,00563499;21,9;16;6,68450761;3
193;14,00563499;21,9;18;5,411268065;2
193;14,00563499;21,9;20;3,501408748;2
194;14,32394488;21,8;0,1;18,14366351;8
194;14,32394488;21,8;0,5;15,27887454;6
194;14,32394488;21,8;1;14,64225476;6
194;14,32394488;21,8;1,5;14,16478994;5
194;14,32394488;21,8;2;14,00563499;5
194;14,32394488;21,8;4;13,05070533;5
194;14,32394488;21,8;6;12,09577567;4
194;14,32394488;21,8;8;12,09577567;4
194;14,32394488;21,8;10;10,50422624;4
194;14,32394488;21,8;12;9,549296586;3
194;14,32394488;21,8;14;8,594366927;3
194;14,32394488;21,8;16;7,321127382;3
194;14,32394488;21,8;18;5,570423008;3
194;14,32394488;21,8;20;3,501408748;2
195;14,48309982;21,8;0,1;18,14366351;7
195;14,48309982;21,8;0,5;15,59718442;5
195;14,48309982;21,8;1;14,64225476;5
195;14,48309982;21,8;1,5;14,32394488;5
195;14,48309982;21,8;2;14,16478994;5
195;14,48309982;21,8;4;13,05070533;4
195;14,48309982;21,8;6;12,09577567;4
195;14,48309982;21,8;8;11,14084602;3
195;14,48309982;21,8;10;10,18591636;3
195;14,48309982;21,8;12;9,867606472;3
195;14,48309982;21,8;14;8,594366927;3
195;14,48309982;21,8;16;7,161972439;3
195;14,48309982;21,8;18;5,411268065;2
195;14,48309982;21,8;20;3,501408748;2
196;14,64225476;22,3;0,1;17,50704374;9
196;14,64225476;22,3;0,5;15,91549431;9
196;14,64225476;22,3;1;14,96056465;7
196;14,64225476;22,3;1,5;14,32394488;6
196;14,64225476;22,3;2;14,00563499;5
196;14,64225476;22,3;4;13,20986028;4
196;14,64225476;22,3;6;12,25493062;4
196;14,64225476;22,3;8;11,77746579;4
196;14,64225476;22,3;10;10,66338119;3
196;14,64225476;22,3;12;9,549296586;3
196;14,64225476;22,3;14;8,594366927;3
196;14,64225476;22,3;16;7,321127382;3
196;14,64225476;22,3;18;5,729577951;3
196;14,64225476;22,3;20;3,501408748;1
196;14,64225476;22,3;22;0,954929659;1
197;14,96056465;21,83;0,1;18,14366351;6
197;14,96056465;21,83;0,5;16,2338042;6
197;14,96056465;21,83;1;16,07464925;6
197;14,96056465;21,83;1,5;14,96056465;5
197;14,96056465;21,83;2;14,32394488;5
197;14,96056465;21,83;4;13,36901522;5
197;14,96056465;21,83;6;13,05070533;4
197;14,96056465;21,83;8;12,09577567;4
197;14,96056465;21,83;10;10,98169107;3
197;14,96056465;21,83;12;9,867606472;4
197;14,96056465;21,83;14;8,912676813;3
197;14,96056465;21,83;16;7,321127382;3
197;14,96056465;21,83;18;5,729577951;3
197;14,96056465;21,83;20;3,819718634;2
198;14,96056465;22,57;0,1;17,18873385;8
198;14,96056465;22,57;0,5;15,91549431;5
198;14,96056465;22,57;1;14,96056465;5
198;14,96056465;22,57;1,5;14,64225476;5
198;14,96056465;22,57;2;14,32394488;4
198;14,96056465;22,57;4;13,68732511;4
198;14,96056465;22,57;6;12,5732405;4
198;14,96056465;22,57;8;11,77746579;4
198;14,96056465;22,57;10;10,98169107;4
198;14,96056465;22,57;12;10,18591636;4
198;14,96056465;22,57;14;8,912676813;3
198;14,96056465;22,57;16;7,639437268;3
198;14,96056465;22,57;18;6,366197724;3
198;14,96056465;22,57;20;4,61549335;2
198;14,96056465;22,57;22;1,273239545;1
199;15,11971959;22,3;0,1;17,98450857;6
199;15,11971959;22,3;0,5;15,59718442;5
199;15,11971959;22,3;1;15,27887454;5
199;15,11971959;22,3;1,5;14,48309982;5
199;15,11971959;22,3;2;14,00563499;5
199;15,11971959;22,3;4;13,68732511;4
199;15,11971959;22,3;6;12,41408556;4
199;15,11971959;22,3;8;11,77746579;3
199;15,11971959;22,3;10;10,66338119;4
199;15,11971959;22,3;12;9,867606472;3,3
199;15,11971959;22,3;14;8,75352187;3
199;15,11971959;22,3;16;7,480282325;3
199;15,11971959;22,3;18;6,047887837;3
199;15,11971959;22,3;20;3,660563691;2
199;15,11971959;22,3;22;0,636619772;1
200;15,27887454;21,66;0,1;17,82535363;8
200;15,27887454;21,66;0,5;16,2338042;6
200;15,27887454;21,66;1;15,59718442;6
200;15,27887454;21,66;1,5;15,27887454;6
200;15,27887454;21,66;2;14,80140971;5
200;15,27887454;21,66;4;13,68732511;4
200;15,27887454;21,66;6;13,20986028;4
200;15,27887454;21,66;8;12,09577567;4
200;15,27887454;21,66;10;11,14084602;4
200;15,27887454;21,66;12;9,867606472;4
200;15,27887454;21,66;14;8,594366927;4
200;15,27887454;21,66;16;7,321127382;3
200;15,27887454;21,66;18;5,729577951;3
200;15,27887454;21,66;20;4,13802852;2
