"ARVORE";"DAP";"HT";"hi";"di_cc";"e_casca";"di_sc";"AS_CC";"AS_SC";"VCC";"VSC"
166;7,002817496;14,3;1;7,002817496;3;6,402817496;0,00385154962277613;0,00321982395666253;0,00188250456125993;0,00157039172820096
166;7,002817496;14,3;1,5;6,843662553;3;6,243662553;0,00367846862226357;0,00306174295614131;0,00183923431113178;0,00158069448725405
166;7,002817496;14,3;2;6,843662553;2;6,443662553;0,00367846862226357;0,00326103499287488;0,00670440197820391;0,00590953471940344
166;7,002817496;14,3;4;6,207042781;2;5,807042781;0,00302593335594034;0,00264849972652856;0,00546299342184569;0,00474812616306186
166;7,002817496;14,3;6;5,570423008;2;5,170423008;0,00243706006590535;0,0020996264365333;0,00447424333752909;0,00397995130080877
166;7,002817496;14,3;8;5,092958179;1;4,892958179;0,00203718327162374;0,00188032486427546;0,00338204254049722;0,00309832572581477
166;7,002817496;14,3;10;4,13802852;1;3,93802852;0,00134485926887348;0,0012180008615393;0,00191980650097901;0,00171108968628467
166;7,002817496;14,3;12;2,705634033;1;2,505634033;0,000574947232105528;0,000493088824745365;0,000606778220687149;0,000508061405992123
166;7,002817496;14,3;14;0,636619772;1;0,436619772;3,18309885816209e-05;1,49725812467586e-05;NA;NA
167;7,002817496;15;0,1;8,594366927;4;7,794366927;0,00580119767575041;0,00477146315820312;0,00207697200726077;0,00173267997053552
167;7,002817496;15;0,5;7,639437268;3;7,039437268;0,00458366236055341;0,00389193669447446;0,0021983276512682;0,00191353782740561
167;7,002817496;15;1;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00201529946682388;0,0017965826521353
167;7,002817496;15;1,5;7,002817496;2;6,602817496;0,00385154962277613;0,00342411599339322;0,00192577481138807;0,00171205799669661
167;7,002817496;15;2;7,002817496;2;6,602817496;0,00385154962277613;0,00342411599339322;0,00703464848493823;0,0062197812261493
167;7,002817496;15;4;6,366197724;2;5,966197724;0,00318309886216209;0,00279566523275608;0,00590663782545203;0,00516177056668552
167;7,002817496;15;6;5,888732894;2;5,488732894;0,00272353896328994;0,00236610533392944;0,00476072223491368;0,00409585497616381
167;7,002817496;15;8;5,092958179;2;4,692958179;0,00203718327162374;0,00172974964223437;0,00348748269022384;0,00292261543147907
167;7,002817496;15;10;4,297183463;2;3,897183463;0,0014502994186001;0,0011928657892447;0,00224607413414063;0,00189178209743372
167;7,002817496;15;12;3,183098862;1;2,983098862;0,000795774715540523;0,000698916308189021;0,00108225361307511;0,000928536798380427
167;7,002817496;15;14;1,909859317;1;1,709859317;0,000286478897534588;0,000229620490191406;NA;NA
168;7,161972439;15,9;0,1;8,116902098;4;7,316902098;0,00517452508767475;0,00420479057009281;0,00195163748964563;0,00161934545291345
168;7,161972439;15,9;0,5;7,639437268;3;7,039437268;0,00458366236055341;0,00389193669447446;0,0021983276512682;0,00185996481822439
168;7,161972439;15,9;1;7,321127382;3;6,721127382;0,00420964824451937;0,00354792257842309;0,00210482412225968;0,00182753429839277
168;7,161972439;15,9;1,5;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00201529946682388;0,0017965826521353
168;7,161972439;15,9;2;7,002817496;2;6,602817496;0,00385154962277613;0,00342411599339322;0,00736091611809984;0,00652604885932246
168;7,161972439;15,9;4;6,68450761;2;6,28450761;0,00350936649532371;0,00310193286592924;0,00653529985126405;0,0057504325924578
168;7,161972439;15,9;6;6,207042781;2;5,807042781;0,00302593335594034;0,00264849972652856;0,00532572228351245;0,00462085502472285
168;7,161972439;15,9;8;5,411268065;2;5,011268065;0,00229978892757211;0,00197235529819429;0,00409028203753829;0,00347541477875955
168;7,161972439;15,9;10;4,774648293;2;4,374648293;0,00179049310996618;0,00150305948056526;0,00293640870010453;0,00253211666336366
168;7,161972439;15,9;12;3,819718634;1;3,619718634;0,00114591559013835;0,0010290571827984;0,00165521140784429;0,0014614945931727
168;7,161972439;15,9;14;2,546479089;1;2,346479089;0,000509295817705935;0,0004324374103743;NA;NA
169;7,639437268;15,5;0,1;9,708451529;5;8,708451529;0,00740269429116322;0,00595623410744101;0,0024752572526583;0,00204162008268268
169;7,639437268;15,5;0,5;7,957747155;3;7,357747155;0,00497359197212827;0,00425186630597239;0,00248679598606413;0,00212593315298619
169;7,639437268;15,5;1;7,957747155;3;7,357747155;0,00497359197212827;0,00425186630597239;0,00238931358317042;0,0020920237592915
169;7,639437268;15,5;1,5;7,639437268;2;7,239437268;0,00458366236055341;0,0041162287311936;0,0021983276512682;0,0019696108365854
169;7,639437268;15,5;2;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00788811686678294;0,00702324960802288
169;7,639437268;15,5;4;6,843662553;2;6,443662553;0,00367846862226357;0,00326103499287488;0,00686156748442566;0,00605670022563096
169;7,639437268;15,5;6;6,366197724;2;5,966197724;0,00318309886216209;0,00279566523275608;0,00576140893997339;0,0050265416812011
169;7,639437268;15,5;8;5,729577951;2;5,329577951;0,0025783100778113;0,00223087644844502;0,00461549334943503;0,00396062609067939
169;7,639437268;15,5;10;5,092958179;2;4,692958179;0,00203718327162374;0,00172974964223437;0,00300007067731777;0,00248520341854413
169;7,639437268;15,5;12;3,501408748;2;3,101408748;0,000962887405694033;0,000755453776309756;0,00141051068299808;0,00113121864627928
169;7,639437268;15,5;14;2,387324146;1;2,187324146;0,000447623277304044;0,000375764869969523;NA;NA
170;7,639437268;16,2;0,1;10,50422624;4;9,70422624;0,0086659866446463;0,00739625212761457;0,00280908474428805;0,00235719093736762
170;7,639437268;16,2;0,5;8,276057041;4;7,476057041;0,00537943707679394;0,00438970255922355;0,00258825726223055;0,00216039221629898
170;7,639437268;16,2;1;7,957747155;3;7,357747155;0,00497359197212827;0,00425186630597239;0,00234206445946958;0,0019924516264087
170;7,639437268;16,2;1,5;7,480282325;3;6,880282325;0,00439466586575004;0,00371794019966242;0,00215107852756735;0,00187003870370261
170;7,639437268;16,2;2;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00771901473984308;0,00686414748107725
170;7,639437268;16,2;4;6,68450761;2;6,28450761;0,00350936649532371;0,00310193286592924;0,006382113217665;0,00560724595891581
170;7,639437268;16,2;6;6,047887837;2;5,647887837;0,00287274672234129;0,00250531309298656;0,00503924338515286;0,00435437612641454
170;7,639437268;16,2;8;5,252113122;2;4,852113122;0,00216649666281157;0,00184906303342798;0,00383961300230802;0,00324474574351774
170;7,639437268;16,2;10;4,61549335;2;4,21549335;0,00167311633949645;0,00139568271008976;0,00263600374519048;0,00215113648639951
170;7,639437268;16,2;12;3,501408748;2;3,101408748;0,000962887405694033;0,000755453776309756;0,00141051068299808;0,00113121864627928
170;7,639437268;16,2;14;2,387324146;1;2,187324146;0,000447623277304044;0,000375764869969523;0,000479454265885665;0,000390737451216282
170;7,639437268;16,2;16;0,636619772;1;0,436619772;3,18309885816209e-05;1,49725812467586e-05;NA;NA
171;8,116902098;15,6;0,1;9,867606472;4;9,067606472;0,00764739501603443;0,00645766049845385;0,00268971853835697;0,00229542650161661
171;8,116902098;15,6;0,5;8,594366927;3;7,994366927;0,00580119767575041;0,00501947200962917;0,00284738140380906;0,00246026857074627
171;8,116902098;15,6;1;8,435211984;3;7,835211984;0,00558832793948582;0,00482160227335592;0,00269071325679014;0,00237467343290634
171;8,116902098;15,6;1,5;8,116902098;2;7,716902098;0,00517452508767475;0,00467709145826942;0,00253702926495076;0,00229081245024665
171;8,116902098;15,6;2;7,957747155;2;7,557747155;0,00497359197212827;0,00448615834271717;0,00955725433268168;0,00860238707391076
171;8,116902098;15,6;4;7,639437268;2;7,239437268;0,00458366236055341;0,0041162287311936;0,00843521198332955;0,00754034472458681
171;8,116902098;15,6;6;7,002817496;2;6,602817496;0,00385154962277613;0,00342411599339322;0,00703464848493823;0,0062197812261493
171;8,116902098;15,6;8;6,366197724;2;5,966197724;0,00318309886216209;0,00279566523275608;0,00522028213378583;0,00452541487499045
171;8,116902098;15,6;10;5,092958179;2;4,692958179;0,00203718327162374;0,00172974964223437;0,00338204254049722;0,00282717528174667
171;8,116902098;15,6;12;4,13802852;2;3,73802852;0,00134485926887348;0,0010974256395123;0,00198943678855131;0,00165514475183285
171;8,116902098;15,6;14;2,864788976;1;2,664788976;0,000644577519677824;0,000557719112320547;NA;NA
172;8,435211984;16,3;0,1;11,4591559;6;10,2591559;0,0103132403076452;0,00826633764366761;0,0034011411328362;0,00276981369654046
172;8,435211984;16,3;0,5;9,230986699;4;8,430986699;0,0066924653565358;0,0055827308390347;0,00312341575807155;0,00265055071216597
172;8,435211984;16,3;1;8,594366927;3;7,994366927;0,00580119767575041;0,00501947200962917;0,00279515868813609;0,00247286886425589
172;8,435211984;16,3;1,5;8,276057041;2;7,876057041;0,00537943707679394;0,00487200344739438;0,00258825726223055;0,00233954044752789
172;8,435211984;16,3;2;7,957747155;2;7,557747155;0,00497359197212827;0,00448615834271717;0,00918324021664764;0,00824837295786517
172;8,435211984;16,3;4;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00771901473984308;0,00686414748107725
172;8,435211984;16,3;6;6,68450761;2;6,28450761;0,00350936649532371;0,00310193286592924;0,00623290545861365;0,00546803819985869
172;8,435211984;16,3;8;5,888732894;2;5,488732894;0,00272353896328994;0,00236610533392944;0,00463538771729855;0,0039805204585429
172;8,435211984;16,3;10;4,933803236;2;4,533803236;0,00191184875400861;0,00161441512461346;0,00325670802288209;0,00283241598615277
172;8,435211984;16,3;12;4,13802852;1;3,93802852;0,00134485926887348;0,0012180008615393;0,00198943678855131;0,00177571997385985
172;8,435211984;16,3;14;2,864788976;1;2,664788976;0,000644577519677824;0,000557719112320547;0,000716197244136471;0,00060248042941869
172;8,435211984;16,3;16;0,954929659;1;0,754929659;7,16197244586471e-05;4,47613170981428e-05;NA;NA
173;8,75352187;16,2;0,1;10,50422624;5;9,50422624;0,0086659866446463;0,00709452646162459;0,00307169040023642;0,00253545146013186
173;8,75352187;16,2;0,5;9,230986699;4;8,430986699;0,0066924653565358;0,0055827308390347;0,00323283478138338;0,00275246973548212
173;8,75352187;16,2;1;8,912676813;3;8,312676813;0,0062388737689977;0,00542714810289378;0,00301001786118703;0,00261165502813074
173;8,75352187;16,2;1,5;8,594366927;3;7,994366927;0,00580119767575041;0,00501947200962917;0,00279515868813609;0,00241179585507114
173;8,75352187;16,2;2;8,276057041;3;7,676057041;0,00537943707679394;0,00462771141065538;0,00996309943734735;0,00874394014184897
173;8,75352187;16,2;4;7,639437268;2;7,239437268;0,00458366236055341;0,0041162287311936;0,00843521198332955;0,00754034472458681
173;8,75352187;16,2;6;7,002817496;2;6,602817496;0,00385154962277613;0,00342411599339322;0,00703464848493823;0,0062197812261493
173;8,75352187;16,2;8;6,366197724;2;5,966197724;0,00318309886216209;0,00279566523275608;0,00562015892806745;0,00489529166928939
173;8,75352187;16,2;10;5,570423008;2;5,170423008;0,00243706006590535;0,0020996264365333;0,00399677850850478;0,00339191124972026
173;8,75352187;16,2;12;4,456338407;2;4,056338407;0,00155971844259943;0,00129228481318696;0,00235549315813995;0,00199120112137598
173;8,75352187;16,2;14;3,183098862;1;2,983098862;0,000795774715540523;0,000698916308189021;0,000813679646617685;0,000704962831928433
173;8,75352187;16,2;16;0,477464829;1;0,277464829;1,79049310771618e-05;6,0465237394125e-06;NA;NA
174;8,75352187;15,9;0,1;10,18591636;4;9,38591636;0,00814873308969496;0,00691899857188615;0,00306214110591193;0,00258624729882944
174;8,75352187;15,9;0,5;9,549296586;4;8,749296586;0,00716197243986471;0,00601223792226104;0,0033502115522156;0,00285984650628871
174;8,75352187;15,9;1;8,912676813;3;8,312676813;0,0062388737689977;0,00542714810289378;0,00311943688449885;0,00271357405144689
174;8,75352187;15,9;1,5;8,912676813;3;8,312676813;0,0062388737689977;0,00542714810289378;0,00301001786118703;0,00261165502813074
174;8,75352187;15,9;2;8,594366927;3;7,994366927;0,00580119767575041;0,00501947200962917;0,0107747896478787;0,00950563035234634
174;8,75352187;15,9;4;7,957747155;2;7,557747155;0,00497359197212827;0,00448615834271717;0,00918324021664764;0,00824837295786517
174;8,75352187;15,9;6;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00739274710668146;0,00655787984790408
174;8,75352187;15,9;8;6,366197724;2;5,966197724;0,00318309886216209;0,00279566523275608;0,00548288778973421;0,00476802053095037
174;8,75352187;15,9;10;5,411268065;2;5,011268065;0,00229978892757211;0,00197235529819429;0,00375008834617222;0,00316522108743899
174;8,75352187;15,9;12;4,297183463;2;3,897183463;0,0014502994186001;0,0011928657892447;0,00209487693827793;0,00175058490156524
174;8,75352187;15,9;14;2,864788976;1;2,664788976;0,000644577519677824;0,000557719112320547;NA;NA
175;9,549296586;17,1;0,1;11,93662073;5;10,93662073;0,0111905819326011;0,00939412174923807;0,00386786300445921;0,00326262406422484
175;9,549296586;17,1;0,5;10,18591636;4;9,38591636;0,00814873308969496;0,00691899857188615;0,00394903202643235;0,00341616698044359
175;9,549296586;17,1;1;9,867606472;3;9,267606472;0,00764739501603443;0,00674566934988823;0,00370234186397478;0,00325897903089735
175;9,549296586;17,1;1,5;9,549296586;3;8,949296586;0,00716197243986471;0,00629024677370119;0,00346360944910013;0,0030352466160376
175;9,549296586;17,1;2;9,230986699;3;8,630986699;0,0066924653565358;0,0058507396904492;0,0124936630322862;0,0108702117000784
175;9,549296586;17,1;4;8,594366927;3;7,994366927;0,00580119767575041;0,00501947200962917;0,0107747896478787;0,00950563035234634
175;9,549296586;17,1;6;7,957747155;2;7,557747155;0,00497359197212827;0,00448615834271717;0,0088251415949044;0,00791027433611038
175;9,549296586;17,1;8;7,002817496;2;6,602817496;0,00385154962277613;0,00342411599339322;0,00672429634511742;0,00592942908637978
175;9,549296586;17,1;10;6,047887837;2;5,647887837;0,00287274672234129;0,00250531309298656;0,00490992999396503;0,00423506273522093
175;9,549296586;17,1;12;5,092958179;2;4,692958179;0,00203718327162374;0,00172974964223437;0,00318309886176209;0,00264823160299999
175;9,549296586;17,1;14;3,819718634;2;3,419718634;0,00114591559013835;0,000918481960765624;0,0015935388674424;0,00129424683073515
175;9,549296586;17,1;16;2,387324146;1;2,187324146;0,000447623277304044;0,000375764869969523;NA;NA
178;9,549296586;17,9;0,1;11,77746579;4;10,97746579;0,0108941558568598;0,00946442133916644;0,00391202850030121;0,0033721346933562
178;9,549296586;17,1;0,5;10,50422624;4;9,70422624;0,0086659866446463;0,00739625212761457;0,00407834541517018;0,0035354803693757
178;9,549296586;17,9;1;9,867606472;3;9,267606472;0,00764739501603443;0,00674566934988823;0,00382369750801721;0,00337283467494411
178;9,549296586;17,9;1,5;9,867606472;3;9,267606472;0,00764739501603443;0,00674566934988823;0,00358496509314256;0,00314910226008436
178;9,549296586;17,9;2;9,230986699;3;8,630986699;0,0066924653565358;0,0058507396904492;0,0124936630322862;0,0111245037368116
178;9,549296586;17,9;4;8,594366927;2;8,194366927;0,00580119767575041;0,00527376404636241;0,0107747896478787;0,00975992238907957
178;9,549296586;17,9;6;7,957747155;2;7,557747155;0,00497359197212827;0,00448615834271717;0,00918324021664764;0,00824837295786517
178;9,549296586;17,9;8;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00739274710668146;0,00655787984790408
178;9,549296586;17,9;10;6,366197724;2;5,966197724;0,00318309886216209;0,00279566523275608;0,00548288778973421;0,00476802053095037
178;9,549296586;17,9;12;5,411268065;2;5,011268065;0,00229978892757211;0,00197235529819429;0,00385950737017154;0,00326464011138125
178;9,549296586;17,9;14;4,456338407;2;4,056338407;0,00155971844259943;0,00129228481318696;0,00227790512342225;0,00183303786460818
178;9,549296586;17,9;16;3,023943919;2;2,623943919;0,000718186680822822;0,000540753051421223;NA;NA
179;9,708451529;17,3;0,1;11,77746579;6;10,57746579;0,0108941558568598;0,00878725319216285;0,00380857778931095;0,00308290521957295
179;9,708451529;17,3;0,5;10,18591636;5;9,18591636;0,00814873308969496;0,0066272729057019;0,00394903202643235;0,00327123335103894
179;9,708451529;17,3;1;9,867606472;4;9,067606472;0,00764739501603443;0,00645766049845385;0,00370234186397478;0,00311747460517872
179;9,708451529;17,3;1,5;9,549296586;4;8,749296586;0,00716197243986471;0,00601223792226104;0,00346360944910013;0,00289874219032393
179;9,708451529;17,3;2;9,230986699;4;8,430986699;0,0066924653565358;0,0055827308390347;0,0120719024333297;0,00997243339825825
179;9,708451529;17,3;4;8,276057041;4;7,476057041;0,00537943707679394;0,00438970255922355;0,0101560748069484;0,00845961462321349
179;9,708451529;17,3;6;7,798592212;3;7,198592212;0,00477663773015449;0,00406991206398995;0,00862818735293062;0,00728973602065248
179;9,708451529;17,3;8;7,002817496;3;6,402817496;0,00385154962277613;0,00321982395666253;0,00672429634511742;0,00572513704964909
179;9,708451529;17,3;10;6,047887837;2;5,647887837;0,00287274672234129;0,00250531309298656;0,00466323983230747;0,00400837257355182
179;9,708451529;17,3;12;4,774648293;2;4,374648293;0,00179049310996618;0,00150305948056526;0,00293640870010453;0,00242154144133088
179;9,708451529;17,3;14;3,819718634;2;3,419718634;0,00114591559013835;0,000918481960765624;0,00165521140784429;0,00135091937113992
179;9,708451529;17,3;16;2,546479089;1;2,346479089;0,000509295817705935;0,0004324374103743;NA;NA
180;10,18591636;19,3;0,1;12,25493062;4;11,45493062;0,0117953707236019;0,0103056362058176;0,00430872219884466;0,00374082839168962
180;10,18591636;19,3;0,5;11,14084602;4;10,34084602;0,00974824027062141;0,00839850575263056;0,00466970550490686;0,00408809045881274
180;10,18591636;19,3;1;10,66338119;3;10,06338119;0,00893058174900602;0,00795385608262038;0,00426982870967525;0,00379271587649949
180;10,18591636;19,3;1,5;10,18591636;3;9,58591636;0,00814873308969496;0,00721700742337758;0,00401120192407458;0,00354908909107866
180;10,18591636;19,3;2;10,02676141;3;9,42676141;0,00789607460660334;0,00697934894093704;0,0148213040672672;0,013047852735523
180;10,18591636;19,3;4;9,390141642;3;8,790141642;0,0069252294606639;0,00606850379458597;0,0129432757462516;0,0115491164507914
180;10,18591636;19,3;6;8,75352187;2;8,35352187;0,00601804628558771;0,00548061265620547;0,0113974833623816;0,0103526161035999
180;10,18591636;19,3;8;8,276057041;2;7,876057041;0,00537943707679394;0,00487200344739438;0,0095890853213133;0,00863421806254238
180;10,18591636;19,3;10;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00723558160045971;0,00641071434167656
180;10,18591636;19,3;12;6,207042781;2;5,807042781;0,00302593335594034;0,00264849972652856;0,00546299342184569;0,00474812616306186
180;10,18591636;19,3;14;5,570423008;2;5,170423008;0,00243706006590535;0,0020996264365333;0,00388735948450546;0,00341806744780211
180;10,18591636;19,3;16;4,297183463;1;4,097183463;0,0014502994186001;0,00131844101126881;0,00195959523630604;0,00175087842164311
180;10,18591636;19,3;18;2,546479089;1;2,346479089;0,000509295817705935;0,0004324374103743;NA;NA
181;10,82253613;17,9;0,1;12,5732405;6;11,3732405;0,0124160749895435;0,0101591723258757;0,00454586305943774;0,00375019049005432
181;10,82253613;17,9;0,5;11,4591559;5;10,4591559;0,0103132403076452;0,00859178012439592;0,00487809900448341;0,00412030032929327
181;10,82253613;17,9;1;10,82253613;4;10,02253613;0,00919915571028845;0,00788942119277716;0,00446628558873369;0,00382141833009793
181;10,82253613;17,9;1,5;10,50422624;4;9,70422624;0,0086659866446463;0,00739625212761457;0,00426783926877639;0,00363797201016339
181;10,82253613;17,9;2;10,3450713;4;9,5450713;0,00840537043045928;0,00715563591303901;0,0153305998911232;0,0129511308562134
181;10,82253613;17,9;4;9,390141642;4;8,590141642;0,0069252294606639;0,00579549494317435;0,0127264271364143;0,0108149669528035
181;10,82253613;17,9;6;8,594366927;3;7,994366927;0,00580119767575041;0,00501947200962917;0,0109757227634252;0,0094572714311567
181;10,82253613;17,9;8;8,116902098;3;7,516902098;0,00517452508767475;0,00443779942152753;0,00902607471045089;0,00786191541492075
181;10,82253613;17,9;10;7,002817496;2;6,602817496;0,00385154962277613;0,00342411599339322;0,00642985970058743;0,00565499244183824
181;10,82253613;17,9;12;5,729577951;2;5,329577951;0,0025783100778113;0,00223087644844502;0,00413802852041072;0,00352316126163198
181;10,82253613;17,9;14;4,456338407;2;4,056338407;0,00155971844259943;0,00129228481318696;0,00235549315813995;0,00190062589933166
181;10,82253613;17,9;16;3,183098862;2;2,783098862;0,000795774715540523;0,000608341086144698;NA;NA
182;10,98169107;19;0,1;13,05070533;5;12,05070533;0,0133769729596262;0,0114055127765213;0,00473804265345428;0,00399945858018344
182;10,98169107;19;0,5;11,4591559;5;10,4591559;0,0103132403076452;0,00859178012439592;0,00501537014456665;0,00424757146925662
182;10,98169107;19;1;11,14084602;4;10,34084602;0,00974824027062141;0,00839850575263056;0,00473684899522746;0,00407198173635193
182;10,98169107;19;1,5;10,82253613;4;10,02253613;0,00919915571028845;0,00788942119277716;0,00453243436482362;0,00388256710597084
182;10,98169107;19;2;10,66338119;4;9,86338119;0,00893058174900602;0,0076408472311062;0,0165779767650405;0,0143865165809944
182;10,98169107;19;4;9,867606472;3;9,267606472;0,00764739501603443;0,00674566934988823;0,0143398603725702;0,0125964090403374
182;10,98169107;19;6;9,230986699;3;8,630986699;0,0066924653565358;0,0058507396904492;0,0124936630322862;0,0108702117000784
182;10,98169107;19;8;8,594366927;3;7,994366927;0,00580119767575041;0,00501947200962917;0,0100108459202698;0,00878168662477717
182;10,98169107;19;10;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00739274710668146;0,00655787984790408
182;10,98169107;19;12;6,366197724;2;5,966197724;0,00318309886216209;0,00279566523275608;0,00522028213378583;0,00452541487499045
182;10,98169107;19;14;5,092958179;2;4,692958179;0,00203718327162374;0,00172974964223437;0,00338204254049722;0,00282717528174667
182;10,98169107;19;16;4,13802852;2;3,73802852;0,00134485926887348;0,0010974256395123;0,00163133816640807;0,00132704612970371
182;10,98169107;19;18;1,909859317;1;1,709859317;0,000286478897534588;0,000229620490191406;NA;NA
183;11,14084602;19,8;0,1;13,36901522;6;12,16901522;0,0140374659812948;0,0116305633167711;0,00529070819416767;0,0044300356246647
183;11,14084602;19,8;0,5;12,5732405;5;11,5732405;0,0124160749895435;0,0105196148065524;0,00575444591102116;0,00492789723575291
183;11,14084602;19,8;1;11,61831085;4;10,81831085;0,0106017086545411;0,00919197413645925;0,00508748723129063;0,00439761997227245
183;11,14084602;19,8;1,5;11,14084602;4;10,34084602;0,00974824027062141;0,00839850575263056;0,00473684899522746;0,00407198173635193
183;11,14084602;19,8;2;10,82253613;4;10,02253613;0,00919915571028845;0,00788942119277716;0,0173478887999834;0,0151064286161547
183;11,14084602;19,8;4;10,18591636;3;9,58591636;0,00814873308969496;0,00721700742337758;0,0157961281057294;0,0139626767732658
183;11,14084602;19,8;6;9,867606472;3;9,267606472;0,00764739501603443;0,00674566934988823;0,0134485926917848;0,0117651413595174
183;11,14084602;19,8;8;8,594366927;3;7,994366927;0,00580119767575041;0,00501947200962917;0,0103848600363038;0,00891140870410363
183;11,14084602;19,8;10;7,639437268;3;7,039437268;0,00458366236055341;0,00389193669447446;0,00809302885587712;0,0069938695604037
183;11,14084602;19,8;12;6,68450761;2;6,28450761;0,00350936649532371;0,00310193286592924;0,006087676573135;0,00533280931437427
183;11,14084602;19,8;14;5,729577951;2;5,329577951;0,0025783100778113;0,00223087644844502;0,00436880318777747;0,00373393592901028
183;11,14084602;19,8;16;4,774648293;2;4,374648293;0,00179049310996618;0,00150305948056526;0,0026678347337971;0,00218296747500614
183;11,14084602;19,8;18;3,342253805;2;2,942253805;0,000877341623830927;0,000679907994440875;NA;NA
184;11,30000096;20,3;0,1;14,96056465;6;13,76056465;0,0175786634630002;0,0148717607986497;0,00569456386397199;0,00479889129433215
184;11,30000096;20,3;0,5;11,77746579;5;10,77746579;0,0108941558568598;0,00912269567301105;0,00530184904112624;0,00451155036586062
184;11,30000096;20,3;1;11,4591559;4;10,6591559;0,0103132403076452;0,00892350579043141;0,00501537014456665;0,00441250509864973
184;11,30000096;20,3;1,5;11,14084602;3;10,54084602;0,00974824027062141;0,00872651460416751;0,00487412013531071;0,00436325730208375
184;11,30000096;20,3;2;11,14084602;3;10,54084602;0,00974824027062141;0,00872651460416751;0,0178969733603164;0,0159435220275451
184;11,30000096;20,3;4;10,18591636;3;9,58591636;0,00814873308969496;0,00721700742337758;0,0153107055295597;0,0135072541970788
184;11,30000096;20,3;6;9,549296586;3;8,949296586;0,00716197243986471;0,00629024677370119;0,0131800187254524;0,0117708594299067
184;11,30000096;20,3;8;8,75352187;2;8,35352187;0,00601804628558771;0,00548061265620547;0,0111925713732625;0,0101577041144749
184;11,30000096;20,3;10;8,116902098;2;7,716902098;0,00517452508767475;0,00467709145826942;0,00902607471045089;0,00810120745166264
184;11,30000096;20,3;12;7,002817496;2;6,602817496;0,00385154962277613;0,00342411599339322;0,00672429634511742;0,00592942908637978
184;11,30000096;20,3;14;6,047887837;2;5,647887837;0,00287274672234129;0,00250531309298656;0,0047845954763499;0,00411972821760003
184;11,30000096;20,3;16;4,933803236;2;4,533803236;0,00191184875400861;0,00161441512461346;0,00287473615970264;0,00236986890092322
184;11,30000096;20,3;18;3,501408748;2;3,101408748;0,000962887405694033;0,000755453776309756;0,000994718394275654;0,000770426357556514
184;11,30000096;20,3;20;0,636619772;1;0,436619772;3,18309885816209e-05;1,49725812467586e-05;NA;NA
185;11,4591559;19,5;0,1;14,00563499;6;12,80563499;0,0154061984867045;0,0128792958226271;0,00550198638131318;0,00462231381180233
185;11,4591559;19,5;0,5;12,41408556;5;11,41408556;0,0121037334198614;0,0102322732363845;0,00605186670993068;0,00511613661819227
185;11,4591559;19,5;1;12,41408556;5;11,41408556;0,0121037334198614;0,0102322732363845;0,00560424343187664;0,00478894475670399
185;11,4591559;19,5;1,5;11,4591559;4;10,6591559;0,0103132403076452;0,00892350579043141;0,00501537014456665;0,00433050288576549
185;11,4591559;19,5;2;11,14084602;4;10,34084602;0,00974824027062141;0,00839850575263056;0,0181536107010807;0,0155541416656696
185;11,4591559;19,5;4;10,3450713;4;9,5450713;0,00840537043045928;0,00715563591303901;0,0158080647216225;0,0136716045380474
185;11,4591559;19,5;6;9,708451529;3;9,108451529;0,00740269429116322;0,00651596862500836;0,0132038919669136;0,0115354406346375
185;11,4591559;19,5;8;8,594366927;3;7,994366927;0,00580119767575041;0,00501947200962917;0,0107747896478787;0,00950563035234634
185;11,4591559;19,5;10;7,957747155;2;7,557747155;0,00497359197212827;0,00448615834271717;0,00900220146898967;0,00807733421020143
185;11,4591559;19,5;12;7,161972439;2;6,761972439;0,0040286094968614;0,00359117586748426;0,00660691957467269;0,00582205231592928
185;11,4591559;19,5;14;5,729577951;2;5,329577951;0,0025783100778113;0,00223087644844502;0,00413802852041072;0,00352316126163198
185;11,4591559;19,5;16;4,456338407;2;4,056338407;0,00155971844259943;0,00129228481318696;0,00235549315813995;0,00190062589933166
185;11,4591559;19,5;18;3,183098862;2;2,783098862;0,000795774715540523;0,000608341086144698;NA;NA
186;11,93662073;21,1;0,1;14,96056465;6;13,76056465;0,0175786634630002;0,0148717607986497;0,00619112728452527;0,00525545471503419
186;11,93662073;21,1;0,5;13,05070533;5;12,05070533;0,0133769729596262;0,0114055127765213;0,00621698996034784;0,00526875986885227
186;11,93662073;21,1;1;12,09577567;5;11,09577567;0,0114909868817652;0,00966952669888779;0,00559628568465623;0,00478348700951356
186;11,93662073;21,1;1,5;11,77746579;4;10,97746579;0,0108941558568598;0,00946442133916644;0,00530184904112624;0,00459698178239946
186;11,93662073;21,1;2;11,4591559;4;10,6591559;0,0103132403076452;0,00892350579043141;0,0195123960179336;0,0171309358346256
186;11,93662073;21,1;4;10,82253613;3;10,22253613;0,00919915571028845;0,00820743004419421;0,0173478887999834;0,0154244374675718
